"GeneSymbol","Module"
"TFCP2","turquoise"
"ATP1A2","grey"
"PLAA","turquoise"
"DHRS7B","brown"
"SLC35F2","turquoise"
"FKBP11","black"
"PIP4K2B","turquoise"
"KIF3A","blue"
"PYROXD2","grey"
"ACADSB","turquoise"
"WAPL","grey"
"SCARB1","grey"
"PART1","black"
"RPL32","red"
"PADI3","grey"
"PPM1F","green"
"JAG2","grey"
"TXN","red"
"C3ORF70","black"
"RAB3B","blue"
"EXTL3","turquoise"
"SLC12A6","grey"
"CEP78","grey"
"AP2A1","grey"
"RAVER2","turquoise"
"PLOD3","green"
"AMY1C","blue"
"DNMT1","turquoise"
"PAX7","grey"
"MAP6","blue"
"AMPD3","grey"
"PDGFD","grey"
"TBC1D19","blue"
"LOC102723630","grey"
"MYO1G","yellow"
"NCLN","grey"
"RTL6","turquoise"
"PPM1K","pink"
"RCC2","turquoise"
"HMGCR","turquoise"
"SLC50A1","brown"
"PIAS2","grey"
"ZDHHC7","grey"
"DIP2B","turquoise"
"WDR36","turquoise"
"GALK2","turquoise"
"TEX261","grey"
"CAPN7","turquoise"
"DNAJA3","turquoise"
"SDCCAG8","turquoise"
"RABEP1","turquoise"
"RUNX2","turquoise"
"GJA5","magenta"
"ZNF141","turquoise"
"LAMP1","grey"
"NOTCH2NLA","grey"
"AGO3","turquoise"
"RPS6KB1","turquoise"
"KLHL3","green"
"LOC102723458","pink"
"FASTKD2","turquoise"
"ZDHHC9","turquoise"
"CTPS1","grey"
"ENDOD1","turquoise"
"DSE","grey"
"RASA1","turquoise"
"MFSD5","grey"
"DOCK5","turquoise"
"RFC1","turquoise"
"HYDIN2","blue"
"GATAD1","turquoise"
"ASB13","turquoise"
"AIG1","brown"
"BDP1","turquoise"
"SASH1","turquoise"
"TSR1","turquoise"
"ME1","grey"
"EIF4E2","turquoise"
"EPB41L4B","blue"
"MICU1","turquoise"
"CCDC91","brown"
"OFD1","turquoise"
"RHNO1","brown"
"UBASH3B","grey"
"CASP8","turquoise"
"EIF4G3","turquoise"
"SETD6","turquoise"
"CD2AP","turquoise"
"DGKD","yellow"
"IL1RAP","brown"
"OSBP","turquoise"
"RAE1","turquoise"
"INTS8","grey"
"STK11IP","blue"
"LSAMP","turquoise"
"DESI2","brown"
"PCCB","turquoise"
"TBC1D24","black"
"HMCES","brown"
"CD99L2","grey"
"IDE","turquoise"
"NFE2L1","grey"
"CCNB1","grey"
"ICE2","turquoise"
"CERCAM","magenta"
"TOM1L2","grey"
"UBD","pink"
"GIMAP2","yellow"
"JAK2","pink"
"OLFML2A","grey"
"POLR3H","turquoise"
"MKKS","turquoise"
"GTF3C3","turquoise"
"LOC105371498","grey"
"CLEC2B","pink"
"NFKB1","turquoise"
"GOPC","turquoise"
"DPY19L3","black"
"SRPK2","turquoise"
"TTC31","turquoise"
"SH3TC1","magenta"
"LRRC49","blue"
"PPIE","turquoise"
"SPATA6L","blue"
"STAT5B","turquoise"
"CCL8","pink"
"ATG16L2","yellow"
"GGA3","turquoise"
"ATG4B","turquoise"
"DDRGK1","grey"
"KIAA0232","blue"
"BAZ1B","grey"
"EPHB3","black"
"C14ORF119","red"
"UBE2K","turquoise"
"RPRD1A","turquoise"
"ENO2","brown"
"CEP170","turquoise"
"GGH","brown"
"HEY2","grey"
"HEATR5B","turquoise"
"TBC1D2B","turquoise"
"RAPGEF2","turquoise"
"GUCY1B1","green"
"RPSA2","red"
"PLK3","grey"
"PITHD1","grey"
"BLVRA","red"
"UNC5B","grey"
"MYO19","grey"
"SVOPL","grey"
"SIL1","turquoise"
"ALDH16A1","grey"
"FEM1C","turquoise"
"WDFY3","turquoise"
"LUZP1","turquoise"
"STAU2","turquoise"
"CYP4V2","turquoise"
"TIMM23","brown"
"PODN","green"
"NFATC3","turquoise"
"CAPN8","grey"
"ALOX5AP","yellow"
"PHF20","turquoise"
"INTS4","turquoise"
"ABCF3","turquoise"
"C21ORF91","turquoise"
"TRIM32","turquoise"
"ABCA6","yellow"
"BBIP1","turquoise"
"EHBP1","turquoise"
"TBL3","turquoise"
"MLST8","brown"
"PAGR1","grey"
"DHX35","grey"
"ZFYVE16","turquoise"
"RNF20","turquoise"
"DENND5A","turquoise"
"RNF139","grey"
"PADI4","yellow"
"EIF2B5","grey"
"RASL11B","green"
"ALG5","grey"
"RPS24","red"
"NAXE","red"
"NAPG","turquoise"
"PLCH1","blue"
"CCDC28A","brown"
"CYB5D2","brown"
"EMP2","grey"
"LINC00963","brown"
"TOP2A","grey"
"CDK2AP2","grey"
"HPCAL1","grey"
"RNF123","turquoise"
"IL2RB","pink"
"IL18BP","pink"
"BCR","brown"
"RBM18","turquoise"
"ZDHHC11B","blue"
"TSPAN11","green"
"STK3","turquoise"
"DIAPH2","blue"
"IGLV7-46","purple"
"SHTN1","turquoise"
"A2ML1","greenyellow"
"HAVCR2","yellow"
"CLIP4","grey"
"SCRN2","turquoise"
"GIMAP1-GIMAP5","yellow"
"ATP11A","grey"
"MAPRE3","blue"
"TIMM17A","brown"
"UBTF","turquoise"
"CLN3","turquoise"
"CACFD1","blue"
"MED4","turquoise"
"NFRKB","turquoise"
"RHBDL2","brown"
"EML2","blue"
"CENPBD2P","blue"
"ERC1","turquoise"
"CRYBG3","turquoise"
"PEDS1","brown"
"PNPLA2","grey"
"RAB8B","yellow"
"MGA","turquoise"
"FOXK1","turquoise"
"TBRG4","turquoise"
"CDC14A","blue"
"WDR35","blue"
"DPH1","grey"
"FZD3","turquoise"
"RLF","turquoise"
"MAN1A1","yellow"
"KATNBL1","brown"
"CAPN9","grey"
"PEX5","turquoise"
"ZBTB41","turquoise"
"DNAJC14","turquoise"
"SSH1","turquoise"
"TBCK","turquoise"
"DYNLT5","blue"
"RPS15A","red"
"TFE3","grey"
"ANAPC4","turquoise"
"NEO1","turquoise"
"FGF12","black"
"PLEKHG3","turquoise"
"ATF7","turquoise"
"DYRK2","blue"
"PKDCC","black"
"FCRL1","tan"
"SMC3","turquoise"
"USP40","turquoise"
"GPR176","magenta"
"SF3B4","blue"
"CPSF1","grey"
"RRP7A","turquoise"
"KDM4C","turquoise"
"EVI5","turquoise"
"MRPS10","turquoise"
"SLC4A4","blue"
"SOSTDC1","black"
"TARS2","turquoise"
"CUL5","turquoise"
"USB1","turquoise"
"ADSL","turquoise"
"NEURL1B","turquoise"
"PLEKHA7","grey"
"ANKRD50","turquoise"
"TMEM175","turquoise"
"UCHL5","turquoise"
"ZNF672","grey"
"LRRFIP2","turquoise"
"PPHLN1","turquoise"
"FIP1L1","turquoise"
"TELO2","turquoise"
"FKBP8","grey"
"IGLV2-18","purple"
"ATP6V1E1","brown"
"KIF24","blue"
"WASL","turquoise"
"LOC105379752","grey"
"HECA","turquoise"
"PKD1","grey"
"PRELP","green"
"AP1M1","turquoise"
"TTC28","green"
"EIF3B","turquoise"
"UTP6","turquoise"
"FOXA1","grey"
"CDC73","grey"
"MARVELD2","grey"
"WDR46","turquoise"
"APTX","turquoise"
"CNPY3","brown"
"CDH6","magenta"
"ZMYND11","turquoise"
"CASP10","pink"
"DHTKD1","turquoise"
"NPR2","blue"
"SETDB1","grey"
"KIAA0513","grey"
"TEX2","turquoise"
"CKAP5","turquoise"
"TRMT2A","turquoise"
"WDR55","turquoise"
"HIF1A-AS2","turquoise"
"YES1","turquoise"
"ARMC9","blue"
"CLSTN2","green"
"RAB27B","black"
"ENPEP","magenta"
"RMC1","turquoise"
"TBC1D15","turquoise"
"TIMP4","blue"
"TUT4","turquoise"
"DHRS1","grey"
"HERC3","grey"
"BET1","turquoise"
"MSR1","yellow"
"PRPF31","turquoise"
"C1ORF226","magenta"
"HTT","turquoise"
"ADCY7","yellow"
"ACOT9","turquoise"
"PDE7A","turquoise"
"KANK4","black"
"FADD","grey"
"BLVRB","red"
"SMG1P3","turquoise"
"PRPF39","turquoise"
"HSPA4L","grey"
"FNBP1","green"
"ADAMTS2","magenta"
"CD180","yellow"
"HLA-J","grey"
"SECISBP2L","turquoise"
"TAOK3","yellow"
"JMY","brown"
"ARMT1","turquoise"
"NRDE2","turquoise"
"PLK4","grey"
"LOC112268430","yellow"
"CD2","tan"
"PROSER1","grey"
"APBB2","green"
"ABCC1","turquoise"
"POGK","turquoise"
"FBXL3","turquoise"
"OTULINL","yellow"
"UNC13D","yellow"
"PCCA","turquoise"
"DENND4C","turquoise"
"PDK2","turquoise"
"DYNC2I1","blue"
"BCAT1","grey"
"PIP5K1A","turquoise"
"ABCB7","brown"
"IQCA1","blue"
"MIPOL1","blue"
"FYCO1","turquoise"
"HEBP2","grey"
"POU2AF1","purple"
"RGS3","turquoise"
"USP53","turquoise"
"GGTA1","yellow"
"CISD2","turquoise"
"RSF1","turquoise"
"YIF1A","red"
"SMPD3","blue"
"ARHGAP27","yellow"
"TRNE","red"
"ABHD5","brown"
"CDK7","blue"
"ADAM33","green"
"SEMA4D","yellow"
"RBM27","turquoise"
"RRN3","turquoise"
"PRF1","pink"
"RABGEF1","turquoise"
"RAB40C","brown"
"RNASEL","turquoise"
"ZNF271P","turquoise"
"ZKSCAN8","turquoise"
"BRAP","turquoise"
"PGAP1","grey"
"CTDSP1","turquoise"
"FRYL","turquoise"
"AKAP10","turquoise"
"RELCH","turquoise"
"RUBCN","grey"
"HHLA2","blue"
"RPL37","red"
"ZNF791","turquoise"
"LOC283788","grey"
"CHD8","turquoise"
"RPL23","red"
"PRSS33","yellow"
"CCL4","grey"
"BMP5","green"
"DZIP1","turquoise"
"TMEM237","turquoise"
"HSPA14","turquoise"
"TP53I3","brown"
"ROGDI","brown"
"KCNRG","blue"
"STK16","brown"
"VAMP1","turquoise"
"ACIN1","turquoise"
"ERG28","brown"
"PARP2","turquoise"
"PYGO2","grey"
"LDAF1","brown"
"RIC3","turquoise"
"MAPK14","turquoise"
"PIGM","turquoise"
"FYB2","blue"
"KLHL7","turquoise"
"PSMB2","grey"
"VMA21","turquoise"
"HEATR5A","blue"
"BICDL2","grey"
"ACTR6","turquoise"
"SMAP2","yellow"
"GSAP","turquoise"
"ARL6IP4","red"
"NKIRAS1","turquoise"
"DIRAS3","green"
"SOCS5","turquoise"
"ELOF1","red"
"NOMO2","grey"
"PJA1","turquoise"
"LYSMD3","turquoise"
"ACACB","green"
"ADGRG3","yellow"
"MYCT1","green"
"MARCHF1","yellow"
"CPSF7","turquoise"
"IRGQ","turquoise"
"MFAP1","turquoise"
"ATP6V1B1","grey"
"ZNF248","turquoise"
"PPIG","turquoise"
"CCDC191","blue"
"RAB13","red"
"POLK","turquoise"
"PPP2R5E","grey"
"ZNF37BP","turquoise"
"CFAP97","turquoise"
"FZD5","turquoise"
"SMIM35","yellow"
"EXOC2","turquoise"
"NFYC","grey"
"TTC39A","grey"
"MTA2","grey"
"TMC8","yellow"
"SFXN4","grey"
"SIRT5","turquoise"
"UNG","turquoise"
"SLC2A8","grey"
"DCAKD","grey"
"ANP32B","red"
"NAT9","turquoise"
"ZNF429","blue"
"MTA3","turquoise"
"ZNF384","turquoise"
"HEPH","magenta"
"PCDHGC3","turquoise"
"SBSPON","green"
"AZI2","turquoise"
"CIAPIN1","turquoise"
"MAP3K1","turquoise"
"CORO7","yellow"
"CBFB","turquoise"
"SLIT2","green"
"DNASE1","turquoise"
"TIFA","turquoise"
"TRIM33","turquoise"
"HOOK1","grey"
"BARD1","turquoise"
"ANO10","turquoise"
"CDC14B","turquoise"
"DENND3","grey"
"NCF1B","yellow"
"CDC23","turquoise"
"GNB4","yellow"
"MCMBP","grey"
"CPSF2","turquoise"
"VIRMA","turquoise"
"CCL4L2","grey"
"RPS17","red"
"STAMBP","brown"
"PWWP3A","turquoise"
"C7ORF50","brown"
"ASXL1","turquoise"
"PATZ1","grey"
"NFKBID","salmon"
"SULT2B1","greenyellow"
"ATXN1","turquoise"
"WDR82","turquoise"
"ATP13A4","grey"
"ERMARD","turquoise"
"UBE3C","turquoise"
"ZDHHC12","red"
"TCTN2","blue"
"IL20RB-AS1","brown"
"SAMD8","turquoise"
"DDX19B","turquoise"
"RAPGEF1","yellow"
"CSF2RA","yellow"
"PPM1A","turquoise"
"TTYH3","magenta"
"SBF2","turquoise"
"N4BP2L1","turquoise"
"TSNAX","turquoise"
"ASMTL","turquoise"
"USP2","blue"
"ZNF395","turquoise"
"SNAP47","turquoise"
"OCLN","grey"
"CCDC13","blue"
"PKN2","turquoise"
"SFT2D1","grey"
"DIXDC1","blue"
"NCOA5","grey"
"ABHD14A-ACY1","brown"
"ZNF211","turquoise"
"TTC21B","blue"
"GTF2F1","turquoise"
"EYA4","grey"
"SGCE","green"
"VPS35L","turquoise"
"PRKCA","magenta"
"BSPRY","grey"
"C3ORF52","pink"
"LURAP1L","turquoise"
"GALT","turquoise"
"ALG8","turquoise"
"B3GALNT2","turquoise"
"FCHO2","turquoise"
"ZFC3H1","turquoise"
"ANKRD37","grey"
"ZBTB4","turquoise"
"RCHY1","turquoise"
"PITX1","greenyellow"
"XRCC1","turquoise"
"EDC3","turquoise"
"SIGLEC8","yellow"
"EOGT","turquoise"
"ERN1","black"
"SYNC","turquoise"
"INO80D","turquoise"
"NUP210","yellow"
"TIAL1","turquoise"
"MIR6717","black"
"MTMR4","turquoise"
"RAB11FIP4","grey"
"HMOX2","brown"
"TNKS2","turquoise"
"NHSL2","green"
"SYNJ2","black"
"BOD1L1","turquoise"
"DCLRE1C","turquoise"
"SLC25A38","turquoise"
"URB1","grey"
"PAPPA","magenta"
"NPNT","grey"
"HPS5","turquoise"
"MANBA","turquoise"
"ECM2","green"
"SCGB1A1","grey"
"ANKMY2","turquoise"
"DNAAF9","turquoise"
"CHD1L","turquoise"
"PRPF4","turquoise"
"BDH2","turquoise"
"GLRB","black"
"COL4A6","grey"
"ARRDC4","turquoise"
"MRPS14","turquoise"
"FXYD6","green"
"FBL","red"
"PXK","yellow"
"HYLS1","grey"
"STXBP1","turquoise"
"NDUFC2-KCTD14","black"
"RPL26","red"
"C9ORF152","grey"
"SMC6","turquoise"
"ARHGAP15","yellow"
"ATP11B","turquoise"
"UBE3B","turquoise"
"DNAL1","blue"
"LY75-CD302","turquoise"
"INTS5","turquoise"
"PPFIBP1","turquoise"
"CFAP95","blue"
"MAF","magenta"
"PPRC1","grey"
"TP53INP2","greenyellow"
"DOP1B","turquoise"
"GTF2A1","turquoise"
"RIPK2","pink"
"ANKRD26","blue"
"APLNR","magenta"
"AP2A2","yellow"
"PIK3AP1","black"
"ERG","green"
"BMAL1","grey"
"WDR20","turquoise"
"TMEM14B","red"
"NOL8","turquoise"
"CAP2","turquoise"
"ARHGDIA","grey"
"CBLL1","turquoise"
"ADAP2","yellow"
"ELF2","turquoise"
"F8","green"
"LRRC42","brown"
"NFYB","turquoise"
"RNF43","turquoise"
"DFFA","turquoise"
"UBE2D1","turquoise"
"RAB22A","grey"
"RGS19","yellow"
"PDGFRL","green"
"PLA2G2D","tan"
"SETD7","turquoise"
"CNOT6","blue"
"EML6","grey"
"TRIQK","turquoise"
"POLR1C","blue"
"POLI","turquoise"
"ARHGAP9","yellow"
"GLRX","pink"
"PSKH1","grey"
"CXCR2","purple"
"DVL3","grey"
"CARS1","turquoise"
"FOXP2","grey"
"PIK3R6","yellow"
"RRAGD","brown"
"FOXO1","turquoise"
"PPP2CB","brown"
"CSF1","grey"
"TP53I13","grey"
"PSPC1","turquoise"
"HS3ST2","yellow"
"PIKFYVE","turquoise"
"MYSM1","turquoise"
"BTRC","turquoise"
"PRPS1","turquoise"
"TMEM138","blue"
"PHF8","grey"
"HERC4","turquoise"
"RHBDF2","pink"
"MYO18A","grey"
"FDX1","grey"
"GALM","blue"
"PTPRS","grey"
"RACGAP1","grey"
"MRPL15","brown"
"PRKCE","blue"
"TOR1B","pink"
"EED","grey"
"TMEM184A","grey"
"PTER","turquoise"
"PTGR3","turquoise"
"PRRG4","grey"
"C2ORF81","blue"
"MCUB","grey"
"UCKL1","blue"
"KCTD14","black"
"WDR3","turquoise"
"CROCC","blue"
"YY1","turquoise"
"CAPN14","greenyellow"
"VSIG10","turquoise"
"USP38","turquoise"
"LOC102723704","turquoise"
"GIMAP5","yellow"
"INSIG2","turquoise"
"LOC100287290","grey"
"PCNX1","turquoise"
"PTPN18","turquoise"
"C1ORF21","turquoise"
"LOC107987135","turquoise"
"FAM83H-AS1","blue"
"CLOCK","turquoise"
"MTMR6","turquoise"
"ABHD13","turquoise"
"ARHGEF2","yellow"
"WDR93","blue"
"RBM28","turquoise"
"GET4","grey"
"VNN2","grey"
"ZNF564","turquoise"
"IVL","greenyellow"
"TMCO6","turquoise"
"FGFR1OP2","turquoise"
"SEH1L","turquoise"
"TBC1D16","black"
"COPS7B","turquoise"
"DMAC2","brown"
"GSE1","turquoise"
"ARHGAP26","turquoise"
"SLC9A3","turquoise"
"AATF","turquoise"
"EFNB1","grey"
"HMGB2","red"
"CDKL1","blue"
"DDX11","grey"
"KSR1","grey"
"PDE4DIP","grey"
"ISOC2","red"
"FAM83F","grey"
"TTC14","turquoise"
"KLHL28","turquoise"
"FAM83E","grey"
"FGFR3","grey"
"ACOX2","turquoise"
"RITA1","blue"
"CLCN7","grey"
"PES1","turquoise"
"PI4KA","turquoise"
"GSTM2","grey"
"PDLIM2","grey"
"CFTR","blue"
"IPO11","blue"
"POLR2D","turquoise"
"MTOR","turquoise"
"FPR3","yellow"
"ADAM19","yellow"
"ZNF542P","turquoise"
"EML1","blue"
"JAGN1","red"
"COQ2","grey"
"GBP1P1","pink"
"KCNJ2","blue"
"CHMP2B","turquoise"
"SCEL","greenyellow"
"ARSJ","turquoise"
"ARMCX2","turquoise"
"CPT2","grey"
"ROCK2","turquoise"
"OARD1","brown"
"HILPDA","brown"
"PTGDR2","yellow"
"RUSC1-AS1","brown"
"PORCN","brown"
"SGTA","turquoise"
"MSH2","turquoise"
"ZBP1","pink"
"YEATS2","turquoise"
"TRIOBP","grey"
"MTMR10","turquoise"
"RECQL","turquoise"
"DDX50","turquoise"
"SDR42E1","turquoise"
"LPIN2","pink"
"IGKV2-24","purple"
"RDH13","turquoise"
"WRAP53","blue"
"TRAF3IP1","blue"
"TOPORS","turquoise"
"STARD10","red"
"SNPH","black"
"PASK","blue"
"CCDC39","blue"
"AVL9","turquoise"
"C1D","brown"
"PALS1","turquoise"
"RSPH10B","blue"
"RAVER1","grey"
"CST4","grey"
"AKAP8","turquoise"
"C5ORF22","turquoise"
"TBC1D1","turquoise"
"DUSP10","brown"
"SMTN","salmon"
"CBX1","turquoise"
"CTDSPL2","turquoise"
"TRIM59-IFT80","blue"
"CUL2","turquoise"
"ZWINT","grey"
"TAF2","turquoise"
"ATXN2L","grey"
"RBM14-RBM4","turquoise"
"MOCS1","green"
"VPS26B","grey"
"NDUFAF6","blue"
"RNF38","turquoise"
"USP21","grey"
"SERF2","turquoise"
"MMP19","grey"
"FAAH2","turquoise"
"ZNF37A","turquoise"
"TNIP2","grey"
"RNF217","brown"
"SFI1","turquoise"
"CAD","turquoise"
"ETFDH","turquoise"
"MACC1","brown"
"ATPAF2","blue"
"CXCL5","salmon"
"LOC646762","turquoise"
"RASA3","yellow"
"WIPF3","black"
"GABPA","turquoise"
"COP1","grey"
"SNAP29","turquoise"
"RSPH10B2","blue"
"CDIPT","grey"
"SLC18A2","grey"
"DMRTA1","black"
"FBXO38","turquoise"
"DIABLO","brown"
"GPS2","brown"
"MSL1","turquoise"
"OSBPL5","grey"
"POLD4","red"
"LGALS9B","grey"
"LINC01004","grey"
"MPP7","grey"
"ATG101","brown"
"NDST2","grey"
"MAP7","turquoise"
"NLRC3","blue"
"P2RY1","grey"
"IMPA1","turquoise"
"POLA2","grey"
"FLNC","green"
"NDE1","green"
"MNDA","yellow"
"SLC25A32","turquoise"
"SLC4A7","turquoise"
"AAK1","turquoise"
"HEMK1","grey"
"XPO5","turquoise"
"SEMA4C","grey"
"PIEZO1","grey"
"MEAK7","grey"
"FMO4","grey"
"CDK20","blue"
"PATL1","pink"
"PLD4","tan"
"RREB1","turquoise"
"AFAP1L1","grey"
"ABL1","magenta"
"SDR39U1","turquoise"
"MYG1","red"
"TRIM24","grey"
"TPPP","blue"
"GNPTG","brown"
"LRRC47","grey"
"PIGU","blue"
"CNFN","greenyellow"
"PRODH","grey"
"TRMT1L","blue"
"TMEM260","turquoise"
"GMCL1","turquoise"
"TMEM212","blue"
"FCHSD2","yellow"
"TUT1","turquoise"
"DSTYK","turquoise"
"DENND10","brown"
"ACVR1","brown"
"CDC20","grey"
"RAB24","pink"
"AKAP6","blue"
"KIF13B","turquoise"
"NBPF11","turquoise"
"LOC107984658","turquoise"
"LRRC8B","turquoise"
"DIS3L","turquoise"
"SHQ1","turquoise"
"RAB27A","turquoise"
"CREB3L1","grey"
"POM121","grey"
"TMED1","brown"
"C11ORF54","turquoise"
"SHANK2","grey"
"ZNF326","grey"
"SVIL-AS1","turquoise"
"UBLCP1","turquoise"
"PSMB3","red"
"FECH","turquoise"
"RPTN","greenyellow"
"OSGEP","turquoise"
"PTCH2","black"
"HDAC11","brown"
"CD96","tan"
"AMY2B","turquoise"
"TNFRSF11B","greenyellow"
"SOX7","grey"
"ANKRD13C","turquoise"
"RHOQ","turquoise"
"MIS18BP1","turquoise"
"LIG3","turquoise"
"CLEC4G","yellow"
"PEX10","grey"
"INPP4A","yellow"
"ADK","brown"
"CCNB1IP1","brown"
"ANLN","grey"
"CDKN2B","greenyellow"
"APC","turquoise"
"OBSL1","grey"
"ALG1","turquoise"
"TUBGCP4","turquoise"
"SHROOM4","green"
"P2RY10","tan"
"UVRAG","tan"
"VSTM4","green"
"ADGB","blue"
"PDCD11","turquoise"
"PPIP5K1","turquoise"
"UGGT1","turquoise"
"SLC39A13","magenta"
"FAM47E","blue"
"LRRC37A4P","turquoise"
"SLC25A43","grey"
"TMCO4","turquoise"
"NPRL2","turquoise"
"RGS22","blue"
"IFFO1","green"
"USP16","turquoise"
"NUP85","turquoise"
"ZNF468","turquoise"
"NCDN","blue"
"TRAPPC11","turquoise"
"MBOAT7","grey"
"NUDT10","grey"
"VPS16","turquoise"
"ZNF267","pink"
"PHYH","brown"
"THBS3","blue"
"MAP4K5","turquoise"
"EPHX3","greenyellow"
"GNPDA2","turquoise"
"PDHX","turquoise"
"DENND4B","yellow"
"HEATR1","turquoise"
"IGSF10","blue"
"LNX2","brown"
"ATP5MG","brown"
"WDPCP","blue"
"CREBL2","grey"
"CEP95","turquoise"
"PSIP1","turquoise"
"RNF103","turquoise"
"SLC41A1","blue"
"LUC7L2","turquoise"
"SRPX","green"
"ABT1","brown"
"MICAL3","grey"
"NEPRO","turquoise"
"SLC7A5","greenyellow"
"KRIT1","turquoise"
"GRB7","grey"
"MDM1","blue"
"SLC25A5-AS1","brown"
"ALDH1L2","black"
"NSA2","red"
"FNIP1","turquoise"
"MRPS5","turquoise"
"IFT80","blue"
"DPYS","grey"
"MAP4K3","brown"
"ACP6","grey"
"TTC6","blue"
"ZDHHC17","turquoise"
"CYP2C18","greenyellow"
"DENND4A","turquoise"
"ZNF496","grey"
"GRAMD1C","blue"
"TUBG2","turquoise"
"NBEAL2","grey"
"TCF7L2","turquoise"
"TRMT10B","turquoise"
"ROBO2","green"
"WDR27","blue"
"RFX7","turquoise"
"NEXN","turquoise"
"NARS2","turquoise"
"FSTL3","magenta"
"FAM114A2","turquoise"
"CD1C","yellow"
"PRUNE1","turquoise"
"DMXL1","turquoise"
"SIGLEC10","yellow"
"NCOA1","turquoise"
"TMEM205","red"
"TAFAZZIN","grey"
"ATXN1L","turquoise"
"LGR4","brown"
"MANEA","turquoise"
"GPRASP1","grey"
"REV1","grey"
"SPRING1","brown"
"FHIP2A","turquoise"
"FAAP100","turquoise"
"TMEM135","turquoise"
"TENM4","grey"
"G6PC3","brown"
"CRYBB3","grey"
"RALA","brown"
"ZNG1E","turquoise"
"CDK5RAP1","turquoise"
"PPP2R5D","turquoise"
"LAT2","tan"
"ELP5","turquoise"
"EIF2AK3","turquoise"
"SEPTIN8","grey"
"SLC16A9","grey"
"GOLGA2","turquoise"
"THAP12","turquoise"
"FN3KRP","turquoise"
"COL11A1","magenta"
"PTN","grey"
"CLCC1","turquoise"
"NUP62","turquoise"
"LRRC8C","turquoise"
"S1PR2","turquoise"
"ABCF1","turquoise"
"PPP1R16B","tan"
"ENC1","turquoise"
"PDAP1","red"
"TMEM222","brown"
"LRRC57","turquoise"
"KDM1A","grey"
"FOXJ2","grey"
"CMTR2","turquoise"
"EIF2B3","turquoise"
"SNRPN","brown"
"HLTF","turquoise"
"LOC105375724","grey"
"RNF111","turquoise"
"KCNAB2","yellow"
"ORAI2","yellow"
"PLD1","grey"
"ARMC10","grey"
"CHD7","turquoise"
"COG3","turquoise"
"CYP20A1","turquoise"
"IKZF3","tan"
"CCDC97","turquoise"
"ZBTB40","turquoise"
"TBCC","turquoise"
"SMG1P1","turquoise"
"DCK","turquoise"
"NUP153","grey"
"MPV17","red"
"FAM168A","turquoise"
"CNRIP1","green"
"UBN2","turquoise"
"WDR86-AS1","blue"
"KCTD7","turquoise"
"SMPDL3A","turquoise"
"SLC30A7","turquoise"
"EIF2AK4","grey"
"ZNF134","turquoise"
"DPH2","turquoise"
"CWC22","turquoise"
"NSL1","turquoise"
"PMM2","turquoise"
"FBXO25","brown"
"MINPP1","turquoise"
"EIF2B2","brown"
"RHBDD1","turquoise"
"CITED2","grey"
"WIPI2","grey"
"GIMAP7","grey"
"NDUFS3","red"
"DOCK4","turquoise"
"PUM3","turquoise"
"DCHS1","green"
"S100P","grey"
"PTGER2","blue"
"MMGT1","turquoise"
"IFT27","blue"
"NUTF2","brown"
"PLXNB3","black"
"HACD2","turquoise"
"ELMOD2","turquoise"
"SLC25A26","turquoise"
"MAN2A2","turquoise"
"STX11","pink"
"TADA1","turquoise"
"RPS10-NUDT3","red"
"AKAP1","grey"
"PGGHG","turquoise"
"NAA25","turquoise"
"DEF8","turquoise"
"BLMH","grey"
"ZFP90","turquoise"
"TRIM28","turquoise"
"MTO1","turquoise"
"MYRIP","black"
"CRABP2","magenta"
"MTRR","turquoise"
"LOC105375183","blue"
"SEPTIN4","green"
"AGAP11","green"
"MVK","brown"
"IP6K3","blue"
"ACSS3","grey"
"RASGRP3","tan"
"FBXL4","turquoise"
"ZNF532","turquoise"
"SMARCA1","green"
"ELMOD3","turquoise"
"SLC39A10","turquoise"
"SEC31B","grey"
"WWC1","black"
"TBC1D10A","turquoise"
"MIS12","turquoise"
"DYDC2","blue"
"PAAF1","brown"
"TNRC6A","turquoise"
"SPECC1","turquoise"
"TNFRSF12A","grey"
"KRT80","greenyellow"
"LPIN1","grey"
"EFHD2","grey"
"COL9A2","grey"
"MYCBPAP","blue"
"PLIN5","black"
"CBR1-AS1","red"
"XYLT2","grey"
"TRIB3","grey"
"RIOK2","turquoise"
"UGT1A6","grey"
"NR2C2","turquoise"
"DDX19A","turquoise"
"KRTCAP3","red"
"FIG4","turquoise"
"MTURN","turquoise"
"SHLD2","turquoise"
"KDF1","brown"
"CLUH","grey"
"NME1-NME2","red"
"FMC1-LUC7L2","turquoise"
"ZNF217","turquoise"
"TCOF1","turquoise"
"POLR1B","turquoise"
"KIAA1143","turquoise"
"MORN2","blue"
"ZCCHC17","brown"
"RPS15","red"
"SLAMF6","tan"
"TTLL3","grey"
"ZNHIT6","turquoise"
"STAG1","turquoise"
"KMT2D","grey"
"RHBDD3","turquoise"
"HLA-DQA2","grey"
"CSNK1G1","turquoise"
"RPRD2","grey"
"UBE2D4","turquoise"
"CALML4","blue"
"UNC119","grey"
"GRIPAP1","turquoise"
"FBXO8","turquoise"
"NDC1","turquoise"
"PRORP","turquoise"
"PSAT1","grey"
"SHARPIN","grey"
"GJB6","greenyellow"
"MOAP1","turquoise"
"ARID2","turquoise"
